09 12 15 31 60 02,2
02 09 17 36 67 18,2
11 33 44 59 67 08,3
20 24 38 56 68 18,2
39 41 53 55 68 19,2
03 21 23 31 59 03,2
02 04 07 43 56 22,4
01 11 21 25 54 07,2
49 53 57 59 62 26,2
20 23 39 59 60 18,2
02 04 16 30 46 20,2
19 31 35 50 67 14,2
14 18 26 39 68 09,2
03 06 12 32 64 19,3
24 29 42 44 63 10,4
18 42 53 62 66 25,3
08 27 44 51 61 14,3
15 35 42 63 68 18,4
15 26 37 53 55 21,2
28 35 38 61 66 23,3
07 15 39 40 57 12,2
14 22 26 55 63 26,3
23 26 27 28 66 11,2
14 17 35 38 60 25,2
15 28 46 62 64 17,3
03 23 32 37 58 22,2
19 22 52 56 67 21,2
03 20 48 54 59 04,4
05 12 50 61 69 23,2
14 27 29 59 65 12,2
01 05 25 63 67 03,2
12 29 34 53 65 23,2
05 18 33 43 65 02,2
06 14 36 51 54 04,2
04 08 10 43 53 07,2
15 23 34 51 55 04,2
37 43 44 45 53 25,3
01 09 22 36 68 22,2
14 19 39 47 51 15,3
11 27 31 36 67 11,2
06 17 24 53 57 03,3
11 20 41 42 56 06,2
04 08 30 52 59 02,10
14 41 50 56 57 18,5
09 32 37 41 56 14,10
05 12 20 21 47 01,2
12 21 22 29 32 21,2
18 21 24 30 60 20,3
10 13 30 51 69 10,2
35 41 44 58 59 03,3
08 32 47 53 59 03,3
03 06 45 66 68 13,2
14 37 47 55 67 06,2
01 19 31 48 61 06,2
22 29 35 53 56 13,2
05 26 36 64 69 19,3
19 43 47 60 68 10,2
13 23 32 35 68 21,3
07 09 26 44 68 03,3
04 08 23 46 65 01,2
40 43 45 50 61 25,3
13 17 24 59 62 08,2
01 05 16 22 54 24,3
03 06 11 14 66 21,2
04 18 21 26 38 01,3
08 11 14 16 49 14,3
05 35 38 42 57 13,2
09 13 42 48 60 18,2
17 23 28 34 38 08,3
06 15 34 45 52 08,2
03 32 34 42 61 07,2
01 02 39 43 66 02,3
07 10 20 44 57 03,2
02 10 25 66 67 26,4
07 17 33 61 68 04,2
06 08 09 37 40 26,2
01 45 53 64 66 03,3
06 16 23 30 61 02,2
05 23 28 56 66 17,5
02 29 41 45 62 06,3
06 32 35 36 65 04,5
03 27 30 63 65 01,3
01 15 17 46 66 15,3
04 17 26 32 49 10,2
12 21 23 39 67 06,4
15 33 43 59 60 08,3
16 19 25 32 49 18,2
21 52 54 64 68 04,3
16 20 37 44 62 12,3
24 25 52 60 66 05,3
10 14 50 53 63 21,2
30 34 39 53 67 11,2
18 36 45 47 69 14,3
05 06 45 55 59 14,3
06 10 21 35 46 23,2
01 19 25 27 68 21,2
21 31 42 49 59 23,5
04 06 14 20 32 13,2
27 49 50 51 52 02,2
29 30 41 48 64 01,4
02 08 14 24 69 26,2
01 02 03 07 39 25,3
05 13 28 38 63 21,5
10 17 18 43 65 13,5
02 12 16 29 54 06,2
08 12 20 21 32 10,4
23 25 47 48 50 24,3
05 08 41 65 66 20,3
14 29 31 56 61 01,2
07 36 48 57 58 24,2
06 19 37 49 59 22,3
03 07 15 27 69 19,2
08 12 42 46 56 12,2
12 42 51 53 62 25,2
05 25 38 52 67 24,2
21 28 30 40 59 26,3
15 29 31 37 43 16,2
08 38 43 52 55 17,3
04 09 21 29 64 26,2
14 32 34 46 61 10,2
09 11 36 37 38 11,5
10 11 47 55 58 26,2
04 19 59 68 69 21,2
11 33 51 56 58 18,2
07 14 23 38 55 18,2
06 08 20 52 68 05,2
07 42 49 62 69 23,5
05 29 34 53 57 24,2
26 28 34 42 50 25,2
15 21 24 32 65 11,3
07 25 39 40 47 20,3
08 12 13 19 27 04,3
03 21 45 53 56 22,2
16 54 57 62 69 23,2
03 57 64 68 69 15,3
11 14 32 43 65 15,3
08 23 27 42 60 07,3
01 22 27 53 67 15,3
41 53 59 63 66 03,3
09 17 34 59 64 22,2
01 02 07 30 50 08,5
24 61 63 64 69 18,5
04 39 48 50 51 11,3
02 18 19 24 34 03,3
06 28 48 63 64 24,2
03 13 20 32 33 21,3
06 15 50 59 60 13,2
11 54 55 61 66 09,3
25 41 53 57 67 12,2
20 25 54 57 63 08,2
01 07 45 47 69 13,2
24 34 52 61 67 16,3
12 15 28 47 48 16,2
05 43 56 62 68 24,2
10 21 30 43 63 17,2
03 11 38 44 58 02,4
05 22 32 38 58 26,2
22 27 46 56 65 13,2
02 18 41 44 64 26,2
09 23 56 58 68 01,2
01 10 27 28 36 12,2
22 41 42 49 67 11,3
19 21 27 46 47 07,4
01 10 43 45 64 22,3
04 07 15 41 44 10,2
03 09 20 42 61 24,2
07 28 37 62 63 15,2
16 29 43 45 56 25,2
04 14 23 27 56 13,2
09 45 57 58 65 09,2
13 20 38 45 55 01,2
06 10 15 25 36 14,3
23 28 41 53 56 14,3
23 25 37 44 64 07,4
17 23 26 46 68 20,2
01 21 31 45 49 21,2
20 54 56 61 64 07,4
03 06 09 17 56 25,3
17 19 21 22 51 19,2
22 42 45 55 56 14,3
11 16 38 50 69 19,2
14 29 36 57 61 17,4
05 14 31 40 50 06,2
20 22 28 45 50 08,5
17 18 39 56 64 12,3
40 50 54 62 69 19,2
09 10 12 17 23 09,2
17 19 26 61 62 15,2
16 18 27 55 67 18,3
02 17 20 38 39 20,2
08 24 42 54 64 24,4
08 24 52 55 61 21,3
06 08 26 52 53 21,2
10 33 45 53 56 24,3
03 04 18 29 61 25,2
22 57 59 60 66 07,2
06 12 24 41 68 09,3
43 44 54 61 69 22,3
06 13 19 36 51 18,2
13 17 25 36 40 05,2
12 30 59 65 69 16,5
24 25 38 62 63 06,2
07 15 31 34 36 08,3
13 26 39 44 62 02,3
37 39 44 46 69 26,2
01 13 27 41 59 20,5
23 34 35 40 47 10,2
15 23 27 48 53 06,2
04 07 14 46 59 22,10
17 21 26 47 54 07,2
05 09 11 33 64 21,3
26 28 47 49 58 03,4
03 33 37 51 57 21,2
14 25 35 58 69 24,2
07 24 33 49 50 04,5
12 61 30 29 33 26,3
02 18 37 39 42 12,3
28 36 41 51 58 24,2
03 09 16 56 60 03,3
01 03 13 15 44 25,2
01 20 61 64 69 20,2
09 35 37 50 63 11,2
02 24 28 51 58 07,3
25 36 37 55 60 06,5
19 20 50 55 62 09,2
28 30 32 36 58 06,3
24 26 28 59 63 16,3
08 13 27 53 54 04,2
35 37 46 51 61 13,2
17 28 31 32 39 26,3
23 32 44 48 50 25,2
04 06 16 30 56 18,2
12 14 20 21 34 22,2
12 14 26 48 51 13,3
03 06 19 26 44 01,2
27 35 38 57 66 10,2
18 22 29 54 57 08,3
14 41 42 45 69 04,2
30 49 54 66 69 08,2
32 37 56 66 69 11,3
01 03 13 19 69 23,2
10 49 61 63 65 07,2
22 23 62 63 66 24,2
08 12 25 41 64 15,3
08 10 21 23 25 22,3
24 45 55 56 57 19,2
39 48 53 67 68 26,3
17 18 24 25 31 24,2
17 24 35 57 63 19,3
06 20 29 57 59 22,2
08 14 32 58 67 17,3
06 21 41 52 62 26,2
19 28 43 67 69 07,2
07 15 32 38 66 15,2
06 07 16 23 26 04,4
17 19 39 43 68 13,4
09 15 43 60 64 04,3
20 24 26 35 49 19,2
12 30 36 47 62 09,4
11 21 28 33 45 11,2
01 16 54 63 69 18,3
01 28 40 45 48 12,2
07 19 21 42 69 12,2
05 32 44 53 60 09,3
50 51 59 61 63 04,5
09 40 63 64 66 17,2
01 02 18 23 61 09,2
08 10 29 40 59 26,2
04 09 16 54 68 21,2
19 42 45 48 53 16,3
29 37 46 53 68 08,2
10 22 32 36 58 10,4
14 46 61 65 68 13,2
10 13 32 53 62 21,2
05 22 43 57 63 24,2
05 21 57 66 69 13,3
03 09 21 41 54 25,4
04 33 39 46 60 06,2
05 10 28 55 67 09,3
28 32 33 38 62 15,2
05 22 45 47 54 03,2
04 11 39 45 48 09,3
17 20 32 63 68 19,5
29 31 46 56 62 08,2
11 21 31 41 59 21,3
17 18 49 59 66 09,2
22 23 24 45 62 05,2
01 15 18 26 51 26,4
21 39 41 48 63 06,3
01 19 37 40 52 15,3
05 22 26 45 61 13,3
08 14 61 63 68 24,2
23 36 51 53 60 15,2
08 20 46 53 54 13,2
09 32 36 44 65 01,3
08 15 31 36 62 11,3
18 31 32 45 48 16,4
02 09 27 29 42 09,2
13 25 44 54 67 05,3
16 30 41 48 53 16,3
01 26 41 50 57 11,2
23 33 42 46 59 04,2
02 18 19 22 63 19,3
10 16 40 52 55 17,10
06 32 47 62 65 19,2
10 13 28 52 61 02,2
03 07 09 31 33 20,3
05 28 33 38 42 19,2
05 09 17 37 64 02,2
14 20 42 49 66 05,2
06 13 16 17 52 25,3
09 43 57 60 64 10,2
12 20 39 49 69 17,2
18 28 62 66 68 22,2
23 25 45 52 67 02,2
09 40 41 53 58 12,2
23 55 59 64 69 13,5
01 03 13 16 43 24,2
03 12 24 37 63 10,2
16 17 29 41 42 04,3
01 03 28 57 67 09,2
16 23 30 44 58 04,2
28 38 42 51 52 21,2
25 33 40 54 68 03,5
01 08 16 40 48 10,2
18 26 37 39 66 15,3
12 21 32 44 66 15,2
41 48 49 53 64 20,2
08 10 26 27 33 22,2
03 14 18 25 45 07,2
17 19 21 37 44 16,2
07 32 41 47 61 03,2
16 24 28 43 61 21,2
28 41 61 63 65 07,2
08 17 20 27 52 24,2
01 25 28 31 54 02,2
21 31 50 51 69 08,3
13 18 37 54 61 05,2
19 20 21 42 48 23,3
02 03 16 48 56 24,2
01 28 33 55 56 22,2
10 16 38 43 63 23,2
23 49 57 64 67 20,2
16 30 34 37 44 16,2
03 54 61 64 68 09,2
08 18 27 29 60 15,2
02 12 50 61 64 01,2
30 38 52 53 62 01,3
07 15 20 29 41 22,2
01 28 63 67 69 17,4
09 19 51 55 62 14,4
10 11 23 28 31 14,2
03 17 49 55 68 08,2
22 23 29 33 55 21,2
07 39 50 59 67 25,3
05 10 24 56 61 12,2
04 32 48 49 63 20,2
09 11 25 64 65 16,3
03 06 21 60 68 24,2
33 44 49 50 52 08,3
38 44 60 64 69 06,2
23 56 61 64 67 12,5
20 33 36 47 52 12,3
09 11 27 66 67 02,3
11 17 21 23 32 05,2
10 47 50 65 68 24,2
05 07 23 35 39 11,2
06 25 35 58 66 05,2
11 17 40 50 62 26,2
03 15 29 54 57 10,3
10 28 32 61 64 12,3
02 24 31 57 66 18,3
10 34 39 59 63 04,2
23 29 37 60 64 06,2
03 27 36 56 69 25,2
14 40 42 43 52 17,3
02 23 41 53 63 11,2
04 22 24 31 33 10,2
20 27 36 41 58 07,2
12 25 37 60 69 20,3
16 20 22 43 64 17,2
23 30 33 40 69 12,5
06 33 34 58 59 12,2
11 24 41 59 64 15,3
05 07 09 23 32 26,4
23 25 39 54 67 11,3
13 27 47 64 65 09,3
20 32 52 66 69 23,3
05 25 26 44 66 09,2
30 47 57 66 69 03,3
03 12 16 32 34 14,3
02 25 33 39 64 17,2
19 35 46 59 62 13,5
12 25 30 52 62 08,3
03 18 25 32 51 03,2
30 33 35 38 64 22,3
14 22 23 41 61 09,3
04 28 49 60 65 25,2
09 28 30 40 61 03,2
24 44 53 55 63 19,2
11 23 42 52 68 06,3
05 08 15 22 49 25,3
11 23 43 54 60 03,3
10 12 13 46 50 21,3
11 28 50 57 62 23,2
14 23 32 34 68 03,3
03 27 34 59 69 19,2
12 13 44 52 62 06,2
10 11 21 22 53 18,3
21 31 64 65 67 05,3
11 12 15 16 54 25,5
07 17 27 29 40 25,2
07 15 18 19 36 20,2
02 03 40 50 62 05,2
04 13 31 36 52 08,3
26 28 31 60 67 23,3
05 12 16 31 43 18,4
03 12 40 52 67 21,2
22 32 34 40 69 19,4
05 39 44 47 69 24,5
03 51 52 61 64 06,2
04 08 19 27 34 10,2
16 19 32 34 57 13,3
02 11 47 62 63 17,3
05 06 15 29 42 10,2
12 36 38 54 61 22,3
27 40 44 59 65 20,2
16 38 55 63 67 25,4
28 30 41 59 68 10,2
09 10 32 42 55 06,2
02 14 19 30 62 22,2
07 10 16 46 56 01,2
13 27 33 47 68 13,2
14 18 19 32 64 09,2
02 06 47 66 67 02,3
16 29 53 58 69 21,2
37 47 50 52 57 21,3
17 40 41 46 69 06,2
14 22 37 45 66 05,3
04 26 32 55 64 18,3
07 16 25 50 53 15,2
02 12 17 20 65 17,4
09 20 25 47 68 07,2
04 54 56 62 63 10,2
20 31 56 60 64 02,3
30 32 42 56 57 11,4
48 49 57 62 69 19,3
15 20 29 31 40 01,2
12 27 29 43 68 01,2
